2022/05/22 14:19:06.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0001,0002,0003,0004,0001,0002,0003,0004,0009,4E20,0000,000C,000D,000E,000F,0010,0011,0012,0013
2022/05/22 14:19:06.690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0001,0002,0003,0004,0001,0002,0003,0004,0009,4E20,0000,000C,000D,000E,000F,0010,0011,0012,0013
2022/05/22 14:19:06.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0001,0002,0003,0004,0001,0002,0003,0004,0009,4E20,0000,000C,000D,000E,000F,0010,0011,0012,0013
2022/05/22 14:19:06.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0001,0002,0003,0004,0001,0002,0003,0004,0009,4E20,0000,000C,000D,000E,000F,0010,0011,0012,0013
2022/05/22 14:19:06.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0001,0002,0003,0004,0001,0002,0003,0004,0009,4E20,0000,000C,000D,000E,000F,0010,0011,0012,0013
2022/05/22 14:19:07.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0001,0002,0003,0004,0001,0002,0003,0004,0009,4E20,0000,000C,000D,000E,000F,0010,0011,0012,0013
2022/05/22 14:19:07.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0001,0002,0003,0004,0001,0002,0003,0004,0009,4E20,0000,000C,000D,000E,000F,0010,0011,0012,0013
2022/05/22 14:19:07.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0001,0002,0003,0004,0001,0002,0003,0004,0009,4E20,0000,000C,000D,000E,000F,0010,0011,0012,0013
2022/05/22 14:19:07.390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0001,0002,0003,0004,0001,0002,0003,0004,0009,4E20,0000,000C,000D,000E,000F,0010,0011,0012,0013
2022/05/22 14:19:07.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0001,0002,0003,0004,0001,0002,0003,0004,0009,4E20,0000,000C,000D,000E,000F,0010,0011,0012,0013
2022/05/22 14:19:07.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0001,0002,0003,0004,0001,0002,0003,0004,0009,4E20,0000,000C,000D,000E,000F,0010,0011,0012,0013
2022/05/22 14:19:07.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0001,0002,0003,0004,0001,0002,0003,0004,0009,4E20,0000,000C,000D,000E,000F,0010,0011,0012,0013
2022/05/22 14:19:07.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0001,0002,0003,0004,0001,0002,0003,0004,0009,4E20,0000,000C,000D,000E,000F,0010,0011,0012,0013
2022/05/22 14:19:07.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0001,0002,0003,0004,0001,0002,0003,0004,0009,4E20,0000,000C,000D,000E,000F,0010,0011,0012,0013
2022/05/22 14:19:07.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0001,0002,0003,0004,0001,0002,0003,0004,0009,4E20,0000,000C,000D,000E,000F,0010,0011,0012,0013
2022/05/22 14:19:08.090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0001,0002,0003,0004,0001,0002,0003,0004,0009,4E20,0000,000C,000D,000E,000F,0010,0011,0012,0013
2022/05/22 14:19:08.190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0001,0002,0003,0004,0001,0002,0003,0004,0009,4E20,0000,000C,000D,000E,000F,0010,0011,0012,0013
2022/05/22 14:19:08.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0001,0002,0003,0004,0001,0002,0003,0004,0009,4E20,0000,000C,000D,000E,000F,0010,0011,0012,0013
