2022/05/22 14:17:25.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:25.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:25.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:25.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:25.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:25.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:25.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:25.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:25.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:26.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:26.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:26.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:26.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:26.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:26.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:26.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:26.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:26.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:26.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:27.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:27.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:27.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:27.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:27.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:27.554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:27.654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:27.751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:27.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:27.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:28.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:28.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:28.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:28.350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:28.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:28.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:28.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:28.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:28.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:28.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:29.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:29.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:29.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:29.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:29.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:29.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:29.653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:29.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:29.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:29.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:30.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:30.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:30.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:30.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:30.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:30.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:30.654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:30.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:30.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:30.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:31.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:31.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:31.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:31.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:31.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:31.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:31.653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:31.751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
2022/05/22 14:17:31.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+00001,+0000196610,00004,0000131073
