2022/05/20 10:58:13.400,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17650,17679,32550,-287495,161301776,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:13.503,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17651,17680,32551,-287494,161301777,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:13.599,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17652,17681,32552,-287493,161301778,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:13.701,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17653,17682,32553,-287492,161301779,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:13.801,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17654,17683,32554,-287491,161301780,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:13.899,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17655,17684,32555,-287490,161301781,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:14.001,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17656,17685,32556,-287489,161301782,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:14.100,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17657,17686,32557,-287488,161301783,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:14.202,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17658,17687,32558,-287487,161301784,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:14.300,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17659,17688,32559,-287486,161301785,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:14.401,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17660,17689,32560,-287485,161301786,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:14.503,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17661,17690,32561,-287484,161301787,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:14.600,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17662,17691,32562,-287483,161301788,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:14.703,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17663,17692,32563,-287482,161301789,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:14.800,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17664,17693,32564,-287481,161301790,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:14.900,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17665,17694,32565,-287480,161301791,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:15.004,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17666,17695,32566,-287479,161301792,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:15.104,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17667,17696,32567,-287478,161301793,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:15.200,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17668,17697,32568,-287477,161301794,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:15.301,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17669,17698,32569,-287476,161301795,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:15.400,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17670,17699,32570,-287475,161301796,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:15.503,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17671,17700,32571,-287474,161301797,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:15.602,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17672,17701,32572,-287473,161301798,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:15.701,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17673,17702,32573,-287472,161301799,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:15.798,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17674,17703,32574,-287471,161301800,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:15.901,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17675,17704,32575,-287470,161301801,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:16.002,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17676,17705,32576,-287469,161301802,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:16.101,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17677,17706,32577,-287468,161301803,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:16.201,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17678,17707,32578,-287467,161301804,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:16.301,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17679,17708,32579,-287466,161301805,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:16.400,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17680,17709,32580,-287465,161301806,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:16.501,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17681,17710,32581,-287464,161301807,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:16.600,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17682,17711,32582,-287463,161301808,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:16.700,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17683,17712,32583,-287462,161301809,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:16.800,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17684,17713,32584,-287461,161301810,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:16.902,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17685,17714,32585,-287460,161301811,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:17.002,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17686,17715,32586,-287459,161301812,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:17.101,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17687,17716,32587,-287458,161301813,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:17.201,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17688,17717,32588,-287457,161301814,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:17.302,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17689,17718,32589,-287456,161301815,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:17.400,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17690,17719,32590,-287455,161301816,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:17.501,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17691,17720,32591,-287454,161301817,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:17.601,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17692,17721,32592,-287453,161301818,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:17.702,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17693,17722,32593,-287452,161301819,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:17.799,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17694,17723,32594,-287451,161301820,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:17.900,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17695,17724,32595,-287450,161301821,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:18.002,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17696,17725,32596,-287449,161301822,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:18.099,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17697,17726,32597,-287448,161301823,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:18.201,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17698,17727,32598,-287447,161301824,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:18.303,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17699,17728,32599,-287446,161301825,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:18.401,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17700,17729,32600,-287445,161301826,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:18.503,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17701,17730,32601,-287444,161301827,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:18.601,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17702,17731,32602,-287443,161301828,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:18.701,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17703,17732,32603,-287442,161301829,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:18.800,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17704,17733,32604,-287441,161301830,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:18.901,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17705,17734,32605,-287440,161301831,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:19.002,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17706,17735,32606,-287439,161301832,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:19.102,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17707,17736,32607,-287438,161301833,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:19.200,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17708,17737,32608,-287437,161301834,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:19.300,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17709,17738,32609,-287436,161301835,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:19.399,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17710,17739,32610,-287435,161301836,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:19.502,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17711,17740,32611,-287434,161301837,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:19.601,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17712,17741,32612,-287433,161301838,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:19.699,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17713,17742,32613,-287432,161301839,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:19.802,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17714,17743,32614,-287431,161301840,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:19.900,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17715,17744,32615,-287430,161301841,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:20.001,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17716,17745,32616,-287429,161301842,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:20.101,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17717,17746,32617,-287428,161301843,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:20.202,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17718,17747,32618,-287427,161301844,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:20.301,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17719,17748,32619,-287426,161301845,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:20.402,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17720,17749,32620,-287425,161301846,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:20.501,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17721,17750,32621,-287424,161301847,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:20.602,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17722,17751,32622,-287423,161301848,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:20.701,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17723,17752,32623,-287422,161301849,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:20.801,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17724,17753,32624,-287421,161301850,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:20.900,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17725,17754,32625,-287420,161301851,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:20.999,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17726,17755,32626,-287419,161301852,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:21.100,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17727,17756,32627,-287418,161301853,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:21.202,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17728,17757,32628,-287417,161301854,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:21.300,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17729,17758,32629,-287416,161301855,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:21.400,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17730,17759,32630,-287415,161301856,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:21.504,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17731,17760,32631,-287414,161301857,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:21.601,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17732,17761,32632,-287413,161301858,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:21.702,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17733,17762,32633,-287412,161301859,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:21.802,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17734,17763,32634,-287411,161301860,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:21.900,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17735,17764,32635,-287410,161301861,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:22.003,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17736,17765,32636,-287409,161301862,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
2022/05/20 10:58:22.102,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17737,17766,32637,-287408,161301863,100444,3.6829582726767563e+33,1.2883101437709517e+17,ABC999
