2022/05/21 11:24:08.342,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,351,33795,-286250,161303021,100444,34.200050354003906,37.24000000000026,ABC341
2022/05/21 11:24:08.445,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,351,33795,-286250,161303021,100444,34.200050354003906,37.24000000000026,ABC341
2022/05/21 11:24:08.542,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,351,33795,-286250,161303021,100444,34.200050354003906,37.24000000000026,ABC341
2022/05/21 11:24:08.642,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,351,33795,-286250,161303021,100444,34.200050354003906,37.24000000000026,ABC341
2022/05/21 11:24:08.743,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,351,33795,-286250,161303021,100444,34.200050354003906,37.24000000000026,ABC341
2022/05/21 11:24:08.842,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,351,33795,-286250,161303021,100444,34.200050354003906,37.24000000000026,ABC341
2022/05/21 11:24:08.941,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,351,33795,-286250,161303021,100444,34.200050354003906,37.24000000000026,ABC341
2022/05/21 11:24:09.039,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,351,33795,-286250,161303021,100444,34.200050354003906,37.24000000000026,ABC341
2022/05/21 11:24:09.142,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,351,33795,-286250,161303021,100444,34.200050354003906,37.24000000000026,ABC341
2022/05/21 11:24:09.242,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,351,33795,-286250,161303021,100444,34.200050354003906,37.24000000000026,ABC341
2022/05/21 11:24:09.345,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,351,33795,-286250,161303021,100444,34.200050354003906,37.24000000000026,ABC341
2022/05/21 11:24:09.441,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,351,33795,-286250,161303021,100444,34.200050354003906,37.24000000000026,ABC341
2022/05/21 11:24:09.542,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,351,33795,-286250,161303021,100444,34.200050354003906,37.24000000000026,ABC341
2022/05/21 11:24:09.643,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,351,33795,-286250,161303021,100444,34.200050354003906,37.24000000000026,ABC341
2022/05/21 11:24:09.744,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,351,33795,-286250,161303021,100444,34.200050354003906,37.24000000000026,ABC341
2022/05/21 11:24:09.843,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,351,33795,-286250,161303021,100444,34.200050354003906,37.24000000000026,ABC341
2022/05/21 11:24:09.944,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,351,33795,-286250,161303021,100444,34.200050354003906,37.24000000000026,ABC341
2022/05/21 11:24:10.042,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,351,33795,-286250,161303021,100444,34.200050354003906,37.24000000000026,ABC341
2022/05/21 11:24:10.143,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,351,33795,-286250,161303021,100444,34.200050354003906,37.24000000000026,ABC341
2022/05/21 11:24:10.240,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,351,33795,-286250,161303021,100444,34.200050354003906,37.24000000000026,ABC341
2022/05/21 11:24:10.343,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,351,33795,-286250,161303021,100444,34.200050354003906,37.24000000000026,ABC341
2022/05/21 11:24:10.443,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,351,33795,-286250,161303021,100444,34.200050354003906,37.24000000000026,ABC341
2022/05/21 11:24:10.543,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,351,33795,-286250,161303021,100444,34.200050354003906,37.24000000000026,ABC341
2022/05/21 11:24:10.642,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,351,33795,-286250,161303021,100444,34.200050354003906,37.24000000000026,ABC341
2022/05/21 11:24:10.741,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,351,33795,-286250,161303021,100444,34.200050354003906,37.24000000000026,ABC341
